text;label;;;;;
nak orang benda jenaka sumbang mahram jenayah dosa ko;1;;;;;
troydan selalu dark banget jokes;-1;;;;;
dark jokes tangan cenderung goblok empati bilang lucu;1;;;;;
joke bau sexual istilah dark joke bau sexual sebut blue jokes;1;;;;;
themenace asli dark jokes sesuai selera;1;;;;;
bilang dark jokes batas etis etis gantung sikap offense;1;;;;;
yeaa know ladont feel bad gemar dark jokes;1;;;;;
mama ngutip skripsi wikipedia blogspot padahal valid jurnal thesis;1;;;;;
dark jokes wajar mending dilontarin emang bnran ajak canda dark jokes;1;;;;;
dark jokes dark jokes tai anjing emang sampah;-1;;;;;
dark joke lindung sifat buruk sampah baik jokes;-1;;;;;
heran banget leceh seksual jadi dark jokes anggap enteng gila;1;;;;;
ttapi kasi grgr kurang dark jokes;-1;;;;;
when dark jokes konsumtif sama manusia stngh mateng blok;-1;;;;;
hubung tolong meme pakai kartun emang paut;0;;;;;
jokes jokes kaya kategori dark jokes;1;;;;;
jancokhaseyo tweetku tempat dark jokes maklum tolol;-1;;;;;
dark jokes pikir kotor sampe kartun anak dimisleading;-1;;;;;
heh dark jokes ketawa;1;;;;;
ketawa dark jokes;1;;;;;
dimassseno akunakun alter twitter kemarin bangga dark jokes viral anggap lucu mediamedia;1;;;;;
dark jokes salah komika dark jokes selamat hasil;1;;;;;
hilang hidup gakan konten;-1;;;;;
dark jokes kaya gin emosi;1;;;;;
tragedi kau jadi bahan canda embel dark jokes simpan jokes mu buang sampah;-1;;;;;
hina pakai embelembel dark jokes sorry lucu;-1;;;;;
buang dark jokes tempat;-1;;;;;
sosoan dark jokes liat fun hilang sopan;1;;;;;
nonton bareng anakkarakter tokoh udah tanam otak gwliat lenceng gin;0;;;;;
mikir pas baca gelap dark jokes;-1;;;;;
jokes batas dark jokes kasi anak dewasa sebe;1;;;;;
mati musibah etis candai hati dark jokes;-1;;;;;
humoris level ganteng pria rela;1;;;;;
aduh ken banget dark jokes;1;;;;;
dark jokes banget ketawa takut dosa;-1;;;;;
ken pakai dark jokes takut terima warga lokal;-1;;;;;
tragedi celaka pesawaat jadi canda dark jokes dark jokes kontol aboh;-1;;;;;
cancel culture ketemu dark jokes perfect combo kiamat;1;;;;;
oke dark jokes;1;;;;;
dark jokes status snap snap ig gue bahagia gue hihi gue usaha;1;;;;;
samping sisi edukasi animasi hibur jadi ladang konten porn;1;;;;;
situasi canda dark jokes sorry;-1;;;;;
tua dark jokes bahaya awkward gila;-1;;;;;
sinting banget kartun kartun nama kartun anak suka konten otak;-1;;;;;
emang kondisi twitter ngebuat dark jokes bebas lingkup gatau;1;;;;;
dark jokes tenang tenang percaya lulus bantu doa sumpah;1;;;;;
dark jokes dark jokes tai kucing semu hahahihiin adzan bercadanya;-1;;;;;
roelz guduk onok maneh dark jokes upin ipin dadi mesum ono sing ndungakno opa mati kepet tenan pokoke;-1;;;;;
dark jokes dark jokes maen gelap mulu;-1;;;;;
nahan ketawa liat dark jokes sulit;-1;;;;;
henti dark jokes gue ngetawain difabel tautau anak lahir kondi;-1;;;;;
kriting pantas dark jokes;1;;;;;
pesawat jatuh dark jokes justice warrior marah marah psikolog bhw ket;-1;;;;;
klau gin curi bayang jokes kamu;0;;;;;
hubung tolong meme pakai kartun emang pautn;0;;;;;
benci paan dark jokes dark jones tai anjing;-1;;;;;
dark jokes dark jokes joke sensitif;-1;;;;;
pikir suka dark jokes tertawa dark doang;1;;;;;
honestly dunno kondisi twitter kini dark;1;;;;;
cakeyy tahu ngalami dark dark coba membe;-1;;;;;
dark jokes gas cocok bet lucu;1;;;;;
benar pakai tameng dark jokes open minded miskin bahan pijak;-1;;;;;
suka lawa dark jokes gasemua konten negatif bilang darkjokes bukti suka lawa darkjokes;-1;;;;;
ngerti dark jokes hati dark cepet mati;-1;;;;;
maen fb dark jokes variatif celaka lgsg dibecandain;-1;;;;;
samping sisi edukasi animasi hibur jadi ladang kont;1;;;;;
batas dark jokes benar bilang dark jokes;1;;;;;
asli bener meme lucu udah suka jijik liat kartun;1;;;;;
drboyke cinta dark jokes;1;;;;;
dark jokes anjinggggg;-1;;;;;
lucu dark jokes berani sosmed sok oke;1;;;;;
anyway circle nongkrong nikmat laku dark jokes kadang ngedark jokes circle;1;;;;;
penyalahgunaan dark jokes bedah tarik;-1;;;;;
dark jokes jadi dalih ngebela tolol;-1;;;;;
dark jokes momentum pas lucu brengsek;1;;;;;
kemarin dadak ubah juang adil sosial dark jokes postingan tertawa;1;;;;;
orng bisa ngerendahin doang pikir belakang sok bawa dark jokes;1;;;;;
dark jokes keluar tempat salah lucu kurenggg;-1;;;;;
dark jokes lucu momen terus anyep;1;;;;;
sorry bapen idiiot dark jokes tragedi idiot;-1;;;;;
indonesia sulit terima dark jokes;-1;;;;;
bangsat siang mendung ngapa twitter dark jokes anjir;-1;;;;;
atas dad jokes dark jokes anjir meeting internal bahas medical apps ngebahas;1;;;;;
dark jokes bang level baru selera komedi presiden beliau harap nangkap komedi;1;;;;;
akunakun alter twitter kemarin bangga dark jokes viral anggap lucu media;1;;;;;
dark banget jokes asli;1;;;;;
kalah dark jokes;-1;;;;;
pot pagi pagi enak dark jokes;1;;;;;
pagi pagi enak dark jokes;1;;;;;
canda bilang dark jokes canda lek misale dhuwe ps hujat abis;-1;;;;;
guru ku dark jokes anjir guru ku jarang tmn ku jwb emang gaikut bu;1;;;;;
posting grup shitpost bilang hati posting dark jokes komen;-1;;;;;
jujur bilang dark comedy kaya pas tipikal jokes msih terima;1;;;;;
jokes pinter lucu;1;;;;;
unegunege ws wakil tangane ws ora gatel pengin ngetik sg hurufe gede kabeh podcast kesel aje buang dark;-1;;;;;
ngapa anak skr talk mesti dirt jokes mesti dark maksa banget;-1;;;;;
sok dark jokes dark jokes tidak usah ikut komika bayang keluargakerabat;-1;;;;;
gue jarang masukin canda hati lewat ngatain fisik canda;1;;;;;
diskusi expert dark jokes platform belah funny;1;;;;;
murder attempt akun bahaya banget ngtweet sewa pmbnh bayar bunuh hb hanya;-1;;;;;
unegunege ws wakil tangane ws ora gatel pengin ngetik sg hurufe gede kabeh podcast kesel aje buangla;1;;;;;
dark jokes dark jokes kontol cok doang main jokes jokes gelap nontonnya;-1;;;;;
uhh dark jokes banget ingin injak leher;1;;;;;
murder attempt akun bahaya banget ngtweet sewa pmbnh bayar bunuh hb;-1;;;;;
dark jokes keluar dark jokes tragedi rada;-1;;;;;
dark jokes banget bego paham dark jokes mostly lawa;-1;;;;;
dark jokes parah ahahaha;-1;;;;;
bencana jadi bahan canda nama dark jokes deddy corbuzier tolol;-1;;;;;
dark jokes malam buk udah nikah tidur sama ibuk adek ngadep;1;;;;;
ppl pls stop jadi tragedi ajang konten mannerless dark jokes opini akal cocoklogi traffic;-1;;;;;
lucu dark jokes kawan;1;;;;;
mulus syekali dark jokes mu wahay vale;-1;;;;;
nambah suka sama dark jokes dasar jidwa gelap lucu;1;;;;;
scroll nemu post lucu video lucu dark jokes teka teki neng banget yaampun;1;;;;;
dark jokes pung sial bahan lelucon punv kumpul bawa;-1;;;;;
nikmat ngaku fans dark jokes;1;;;;;
dark jokes tongkrong dishare sosmed caper tolol;-1;;;;;
buang dark jokes tempat kids yesterday afternoon;-1;;;;;
kemarin heboh fb maaf disabilitas candain dalih dark;-1;;;;;
tertawa dark jokes milik empati cok pardiedie;1;;;;;
id dark jokes kok beda tipis;-1;;;;;
dark jokes resah;-1;;;;;
even facebook tidak ada berani ngebecandain musibah bercadanya jadi inner dark jokes tidak ada;1;;;;;
dark jokes tai tidak ada otak;-1;;;;;
ngaku ngaku suka dark jokes open minded dungu opini landa;-1;;;;;
keluarga korban bilang keluarga kenal;-1;;;;;
dark jokes jatuh pesawat sriwijaya dark jokes jokes;-1;;;;;
otak anjir empati lindung dark jokes kang;-1;;;;;
allah tutup aib jadi dark jokes tongkrong lucu;-1;;;;;
dark jokes sakit hati dark karena gelap;-1;;;;;
gara dheaa dark jokes sensitif bet terap dark jokes tempat njayy;-1;;;;;
lindung bawa asa dark jokes lupa maaf;-1;;;;;
urg emang suka dark jokes dark jokes korban celaka pesawat sumpah urg tega gatau;-1;;;;;
aduh td liat meme dark jokes eren diskrol nemu;-1;;;;;
suka dark jokes tragedi pesawat jatuh bagus dikumpulin pesawat dijatuhin;-1;;;;;
kesini jiwa krg empati dikitdikit bikin lelucon label dark jokes;-1;;;;;
jahat dark jokes;-1;;;;;
stop dark jokes kau anak error sintink skli;-1;;;;;
dark jokes dark jokes bodoh begitulagian dark jokes ngebuat nyakitin;-1;;;;;
asli jokes anak error dark anjir;1;;;;;
bukann soonsor mana twitny dark jokes annoying bukanny lucu;-1;;;;;
hudhi emang ken lempar dark jokes awokawok rapi pas balikin jokesnya orang ilang;1;;;;;
gue search jokes neraka reaksi lucu lucu nctzen perkara jokes banget;1;;;;;
salah kaprah nama dark jokes alas dark jokes theres;-1;;;;;
jadi jokes galucuu sumpah otak otak dangkal benci gue sana hilang keluarga;-1;;;;;
maksd konteks sok dark jokes gua komika;-1;;;;;
musibah kaya gin dark jokes komika;-1;;;;;
bercadanya musibah pesawat jatuh kemarin tolong beda bangsat dark jokes empati;-1;;;;;
hina embel embel dark jokes anjing;-1;;;;;
musibah ngejadiin canda alibi dark jokes tari kuping teriakin memek;-1;;;;;
lif semenjak istilah dark jokes bebas canda tetap akal;1;;;;;
apasii males tidak pernah suka inti anut dark jokes;-1;;;;;
ketemu cowo orphan canda dark jokes cewe peluk asli just need hugs bom nemu;1;;;;;
dark jokes sampah;-1;;;;;
kasih paham dark jokes;1;;;;;
bantu doa dark jokes asli gue emosi pikir kemarin kabar ketemu;1;;;;;
mmk gausa dark jokes setan gaje sumpa bom doain aneh anjing;-1;;;;;
tahan paman cok tahan dark jokes dripada majelis lucu indonesia somasi;1;;;;;
sok dark jokes liat sikon jokes enteng;1;;;;;
jokes aman dark jokes ngejokes musibah bilang smart;1;;;;;
jadi musibah dark jokes galucu anjing;-1;;;;;
berlombalomba dark jokes berlombalomba bodoh miris;-1;;;;;
stop nyebarin hoax fake chat chat salah korban jadi;-1;;;;;
arek saiki onok bencana dark jokes qntl ancenan;-1;;;;;
udah serang alibi dark jokes tai kucingdah otak diem;-1;;;;;
dark jokes tai kucing;-1;;;;;
maklum dark jokes sensitif ikut tuhgausah heran;-1;;;;;
aduh dark jokes ngegombalmudah kau hidup;-1;;;;;
semenjak istilah dark jokes bebas canda tetap akal;1;;;;;
dark jokes benerbener offensive tidak lucu canda fisik turn off banget;-1;;;;;
gue nikmat meme base emang drop meme;1;;;;;
bencana canda dark dark jokes barat sampe kyk gin;-1;;;;;
jokes aside ndi ndani;0;;;;;
takut gua selera jokes dark doang jokenya;-1;;;;;
sadar temen dark jokes;1;;;;;
rupiahh saat doa insiden gelintir;0;;;;;
mmmm know ngejokes dapat jokes dark jokes tyongf;1;;;;;
enjoy jokes mata empati dark doang tidak ada;1;;;;;
dark joke cong dark joke canda dilontarin lgsg korban murn;-1;;;;;
emang lau lucu sosmed bener coba keluarga korban ledekkaga;1;;;;;
msl gabisa jalan nyeletuk jalan jalan lupa gue gbsa jalan dark jokes;-1;;;;;
dark jokes bawa inner circle bawa biasa;-1;;;;;
sarra coptic rupiahh komennya bawa bawa sholat ibadah agama;1;;;;;
nyawa bercadanya salah arti dark jokes;-1;;;;;
dark jokes asli;1;;;;;
niat sok dark jokes ikut tren rame maap sat jatohnya;-1;;;;;
berita acakacakan konten gajelas tambah orangorang kaya gin dark jokes indah negeri;1;;;;;
ngejokes dark dasar jadi dark jokes dark;-1;;;;;
dark jokes ratarata lucu cringe kes maksain banget;1;;;;;
enak dark dark kecuali dark jokes;1;;;;;
cocok temenan gua suka dark jokes;1;;;;;
poser dark jokes emang cringe sihkayak maksain;-1;;;;;
semenjak dark jokes orangorang sinting jadi jokes tolol;-1;;;;;
coptic rupiahh komennya bawa bawa sholat ibadah agama;1;;;;;
dark jokes meresahkeun;1;;;;;
suka ngelontarin dark jokes;1;;;;;
anak shitprot disrespect suka sok keren sok pakai dark jokes;-1;;;;;
lucu tweet emang dark jokes gin gasuka unfoll ujungujungnya hapus tweet;1;;;;;
adikadik ajar smpsma ajar ngejoke gali akar;0;;;;;
dark jokes lucu ironi nyaini banding;1;;;;;
yaakesel dikit drk jks keinget postingannya kemaren trendi;1;;;;;
duka rangorang bid dark jokes otak;-1;;;;;
bangsat sedih gin up dark jokes galucu nyet post video seakanakan;-1;;;;;
dalih dark jokes kaya cok parmemek;1;;;;;
orangorang dark jokes jadi sampe maaf ngomongnya sengaja lucu emang bodoh;-1;;;;;
ngebuat dark jokes musibah dapat darknya doang;-1;;;;;
anak shitprot disrespect suka sok keren sok pakai;-1;;;;;
musibah ginimasih omongin dark jokes sinting;-1;;;;;
beda dapat dalam gue ambil;0;;;;;
dark jokes one way imbas jadi korban cope situasi terke;-1;;;;;
terima kecam anggap dark jokes suka singgung;1;;;;;
suka ngejokes sampe kabar duka tetep ngejokes fiks jokes dark tinggal jokesin;-1;;;;;
harga progresif terima dark jokes celaka nahas jatuh pesawat lapang dada;-1;;;;;
akang qq kadang ngatain cacat;-1;;;;;
korban jatuh pesawat selesai urus dunia hidup ngetwit;-1;;;;;
emang dark jokes offensive;-1;;;;;
just gantung person kasi dark jokes pikir buka santai pikira;-1;;;;;
dark jokes suka pilah pilih layak kir;1;;;;;
sumpah kadang kesel liat pakai dark jokes apa jadi;1;;;;;
bl dark jokes ampun orangorang aneh;-1;;;;;
terimakasih maaf cek full video paham;-1;;;;;
habis lempar dark jokes celaka pesawat baca minimal faham time;-1;;;;;
rundung orangorang waras ngumpet balik paham dark jokes klean matiooooo;1;;;;;
warga efbi kumpul erti jokes millenial well;0;;;;;
ken dark jokes pesawat jatuh norak anjing lucu cok tidak usah sok;1;;;;;
emang empati gada kyk dark jokes kmrin;-1;;;;;
ken dark jokes pesawat jatuh norak anjing lucu cok;1;;;;;
wiyne sembunyi dark jokes ingat bilang lucu relatif selera beda beda;1;;;;;
tunggu darkjokes sriwijaya;0;;;;;
bencana jadi jokes mudah ngebedain pintar goblok ban;-1;;;;;
yooooooo akibat jokes dark;1;;;;;
entar bilang baperankatanya apapaun cocok dipake dark jokes tungggu;1;;;;;
terimakasih maaf cek full video paham dark;-1;;;;;
scroll ketemu bagi ngereply posti;0;;;;;
mari hormat harga keluarga korban doa belasungkawa ngga ditambahin;1;;;;;
dark jokes lucu offensive yak;1;;;;;
jokes hina lindung balik label dark jokes;-1;;;;;
benar hukum sosial sihemg turut sematamata;1;;;;;
suisad cmn tel mentah purposenya serius;-1;;;;;
bear iye bang elite dark jokes tolol;-1;;;;;
preach tidak punya simpati empati lagak sok keren lindung balik;-1;;;;;
jelasjelas duka gilir diinget lindung pakai katakata its dark;-1;;;;;
terus entar lindung dark jokeskatanya lebay singgung;-1;;;;;
dhea maaf almarhum serta keluarga maaf;-1;;;;;
contoh agnostik bilang keren open minded dark jokes pikir maju;1;;;;;
bear dark jokes indo sensitif;-1;;;;;
perkara nyawa tara mask;-1;;;;;
lagak dark jokes jatohnya cringe ew;-1;;;;;
mngkin lagi ajar dark jokes tapi;1;;;;;
dark jokes situasi sok lucu dark jokes sampah emang garing sumpa;1;;;;;
wiex gue suka dark jokes gue jokesnya dhea oke tapitimingnya jokes;1;;;;;
jokes tolol otak gada pikir dark jokes lucu;-1;;;;;
warga twitter suka dark jokes;1;;;;;
dark jokes akhlak dark tweet nunjukin keren anj;1;;;;;
mikir heh sok banget dark jokes dark jokes coba posisi keluarga korban mas bikin dark jokes;-1;;;;;
dark jokes dark jokes taiq anjing;-1;;;;;
dhea ulang candai unsur dark jokes lucu;1;;;;;
suka dark jokes ketawa emang emang pas mom;1;;;;;
rupiahh dark jokes jokes sampah;-1;;;;;
terima dark jokes bilang skip baperan ampun bang jago keren banget;1;;;;;
sarkas nyebut nama doang dark jokes cuakkk;-1;;;;;
kesini dark jokes geli lucu enga zz;1;;;;;
kaum sok keren sok suka dark jokes sikon;1;;;;;
males ngerti dark jokes main twitter cringe bener;1;;;;;
joke joke bruhh dark jokes lindung nama darkjokes wajar tersinggu;1;;;;;
kit dikit alas dark jokes dark jokes dark jokes kujadiin santap titan;-1;;;;;
ngajak neraka merumpamakan syuting musik video;-1;;;;;
mbakom dark jokes paham bahasa inggris pantas hp biasa search ilmu tahu;1;;;;;
ommbak dark jokes paham bahasa inggris paham pantas;1;;;;;
udahmohon liat pakai english subtitle yakarna panggil dark jokes marah hanya beri;-1;;;;;
heh mbakom dark jokes pantas hp search ilmu tahu mentok sosmed doang;1;;;;;
suka dark jokes kesel karena lucu dark jokesnya kesi;1;;;;;
jiaaa mbakom dark jokes pantas pikir;1;;;;;
mbakom dark jokes pantas;1;;;;;
mbak dark jokes pantas coba mbak mentok sosmed doang;1;;;;;
dark jokes elahh mangkanya hp mentok sosmed doang bawa asa manusia;-1;;;;;
mostly bocil gangss sok dark jokes duka jokes;1;;;;;
dark jokes normal kesan segeintir pdahal sopan gada etika sumpah gedek liat gituan;1;;;;;
tweet dark jokes nyawa otak disekolahin tua;-1;;;;;
jokes lucu suka dark humor jujur timingnya;1;;;;;
kasi lihat cewe dark jokes tragedi sudut pandang mana salah;-1;;;;;
dark jokes dark joke tinggal mati nggembel kon;-1;;;;;
lindung balik dark jokes nyawa ambil skg terus bercadanya;-1;;;;;
tolong asumsi ngadi ngadi dark jokes situasi kondisi gin;-1;;;;;
niat dark jokes bocah tolol;-1;;;;;
sok sok dark jokes gin oke;1;;;;;
niat ngetweet dark jokes liat keren norak kaya tidak pernah edukasi;-1;;;;;
dark doang kaga jokes;-1;;;;;
grgr paham dark jokes insensitive pas ngalamin musibah;1;;;;;
ukhty yahhhh ukhty dark jokes;1;;;;;
bebas dark jokes arent kind joke;1;;;;;
ngerti dark jokes gas emang bgitu jokesnya;1;;;;;
gua suka dark jokes ko beda gua tolol;-1;;;;;
bocil bocil tiktok ig ngerambah twittard omongin dark jokes ngebecandain pesawat jatoh canda elu salah;-1;;;;;
dark jokes bentuk sindir contoh bagus sindir kemas;1;;;;;
darkjokes jokes dar dark lucu;1;;;;;
duka cita saat patut oknum warga twitter twitt dark;1;;;;;
dark jokes dark jokes muka hitam kaya kuah rawon;1;;;;;
dark jokes musibah lucu mbak;1;;;;;
gapeduli salah gejala depresi canda sriwijaya depresi latih dark jokes;-1;;;;;
niat ngetweet dark jokes liat keren norak kaya edukasi;1;;;;;
dark jokes bentuk sindir contoh bagus sindir dikem;1;;;;;
lihat ngejokes musibah pas musibah angetnya lucu;1;;;;;
udah nyolong foto orng isi lelucon galucu bangsat dark jokes lucu;1;;;;;
lucu niat pgn dark jokes goblok nyari panggung;1;;;;;
gampang sindir dark jokes nonton majelis lucu indonesia;1;;;;;
neraka jalur dalem masuk surga jalur twitter hebat sel;1;;;;;
hukum sosial sihkebanyakan bela bercandaandark jokes padahal lucu anjing;1;;;;;
maaf keluarga kalo niat belasungkawa katakatanya bagus dikit dark jokes kaya gin;1;;;;;
berita duka dibecandain ditegor dark jokes gilir duka marah dibecandain;-1;;;;;
pansos rela goblok dark jokes kaya gin kondisi kabung;-1;;;;;
susah otak tidak nyampe tidak dark jokes ganggu cari;-1;;;;;
pliiiissss ajar gunain sosmed ajar dark jokes kaya;1;;;;;
beda konsep abang jagomisalnya keluarga korban jadi dark jokesbercandaan;-1;;;;;
jokes kaku banget nangkep dark jokes hahah out get sone air touch some grass;-1;;;;;
jokes ketawa abis abis coba dark jokes jokes bias;1;;;;;
jokes benar sampe dark jokes ddd;1;;;;;
geli bet embelembel dark jokes lucu;1;;;;;
emang keren edgynya ngerti lawa ngerti dark jokes chuuaaakkkssssssss;1;;;;;
mending bilang tidak sok jatuh tidak empati jokes tai dark jokes keren;1;;;;;
dark jokeskenapa serius;1;;;;;
skip pansos gatau dark jokes;-1;;;;;
bacot dark jokes;-1;;;;;
dont stan shut up ngga hanya dark jokes;-1;;;;;
iyaaaa ngerti dark jokes;1;;;;;
draftnya diwarisin bom ahahaha dedeee dark jokes sejati;-1;;;;;
fesss banget caper kaya kemarin dark jokes;1;;;;;
angeeeeellll dikon asahasah mbokne gawe dark jokes;1;;;;;
pdahal dark jokes hell;-1;;;;;
dark jokes banget kakaaaakk jatohnya cringe blok;1;;;;;
knapa harus dark jokes jokes pesona lucu;1;;;;;
kaaa pda ngerti dark jokes mas dark jokes neraka;-1;;;;;
optimis neraka gatau jokes mana tolong diam hanya jokes dark jokes silah;1;;;;;
